lemma,pos,sense_source,sense_target,semantic_relationship
mappa,noun,"per estensione, prospetto generale ma dettagliato di un fenomeno",schema che rappresenta una situazione o un fenomeno,exact
ottica,noun,parte della fisica che studia i fenomeni delle radiazioni e spec. quelli della luce.,parte della fisica che studia i fenomeni delle radiazioni,exact
ottica,noun,tecnica del fabbricare strumenti ottici.,tecnica del fabbricare strumenti ottici,exact
corrispondente,noun,chi è in relazione epistolare con qlcu,chi è in corrispondenza epistolare con q.c.,exact
corrispondente,noun,giornalista; inviato speciale,incaricato di un giornale o di un'emittente televisiva che ha il compito di inviare alla sede centrale notizie e servizi dal luogo in cui è stato inviato,exact
fischio,noun,il fischiare e il suono che ne deriva,suono acuto,exact
esasperazione,noun,stato d'animo.,"profondo risentimento, irritazione",broader
figlio,noun,il generato rispetto ai genitori,ogni individuo rispetto a chi l'ha generato,exact
figlio,noun,il figlio maschio,ogni individuo di sesso maschile rispetto a chi l'ha generato,exact
urgenza,noun,essere indispensabile; l'essere necessario.,"qualità di cio' che è   urgente,  impellente indilazionabile",related
urgenza,noun,l'essere urgente.,"qualità di cio' che è   urgente,  impellente indilazionabile",exact
urgenza,noun,situazione grave,situazione grave,exact
trecentista,noun,artista del milletrecento,artista del trecento - studioso del trecento,narrower
trecentista,noun,studioso dell'arte e della cultura del 1300,artista del trecento - studioso del trecento,narrower
soglia,noun,"ingresso, porta.",lastra di pietra davanti alla porta,exact
crittografia,noun,scrittura in codice,scrittura cifrata o convenzionale; gioco enigmistico,narrower
crittografia,noun,gioco,scrittura cifrata o convenzionale; gioco enigmistico,narrower
giglio,noun,pianta erbacea,pianta erbacea con fiori bianchi profumati,exact
giglio,noun,fiore dell'omonima pianta,fiore dell'omonima pianta erbacea,exact
ruchetta,noun,erba aromatica e saporita,pianta che produce un'erba aromatica dal sapore piccante,exact
ruchetta,noun,erba aromatica e saporita,erba aromatica dal sapore piccante,exact
limitare,verb,circoscrivere entro certi limiti.,circoscrivere dando dei condini precisi,exact
limitare,verb,"ridurre, restringere.","contenere, frenare",exact
seme,noun,il frutto o la parte commestibile di molte piante.,il frutto o la parte commestibile delle graminacee,exact
polvere,noun,insieme di minutissimi e impalpabili frammenti di terra arida.,nome generico di sostanze esplosive,exact
polvere,noun,insieme di minutissimi e impalpabili frammenti di terra arida.,sostanza naturale o artificiale suddivisa in piccoli frammenti; sostanza medicamentosa polverizzata,narrower
germe,noun,essere vivente allo stadio di sviluppo iniziale.,embrione nella prima fase di sviluppo,exact
