lemma,pos,sense_source,sense_target,semantic_relationship
тъп,adjective,"който не е умен, който е с ограничени умствени способности.",глупав.,exact
тъп,adjective,"който има заоблен, не остър ръб или край.",за край или връх - който е заоблен.,related
тъп,adjective,"който не може да реже добре, не е остър.",за край или връх - който е заоблен.,related
увод,noun,"въведение, встъпителна част, предварителни обяснения към художествено или научно съчинение, на изложение и др.","въведение, встъпителна част, предварителни обяснения към художествено или научно съчинение, на изложение и др.",exact
увод,noun,"труд, който запознава накратко и по-опростено с проблематиката, основните понятия и положения на някоя наука.","въведение, встъпителна част, предварителни обяснения към художествено или научно съчинение, на изложение и др.",related
умиление,noun,"нежност, разнежване.","състрадание, милост, нежност, разнежване.",exact
уравновесен,adjective,"който се отличава с равновесие, който е в точно, правилно съотношение и съгласуваност между отделните части.",балансиран.,exact
уравновесен,adjective,"у когото няма крайности; улегнал, спокоен.",балансиран.,exact
учредяване,noun,"действие, при което нещо се появява за първи път, започва да съществува.","основаване, съставяне на нещо.",exact
учредяване,noun,"основаване, учредяване, отваряне на организация, изложба, конкурс, паметник и др.","основаване, съставяне на нещо.",narrower
фалш,noun,"неискреност, лицемерие.","лъжа, измама, престореност, лицемерие.",exact
хала,noun,буен вятър; буря.,силен вятър.,exact
хала,noun,"халата е драконоподобен или змиеподобен демон свързан с вятъра, гръмотевичните и градоносни облаци.",приказно същество със свръхестествени сили.,exact
хамбар,noun,"сграда, помещение или съд за зърнени храни; житница.",място за съхранение на зърнени храни.,exact
харч,noun,"пари или други средства, които се дават за нещо, главно за всекидневни нужди.",разход (на пари).,narrower
химера,noun,"творение на въображението, неосъществима, непостижима мечта, блян.","невъзможно желание, блян, фантазия.",exact
химия,noun,"наука за химическите елементи и техните съединения, за състава, строежа и свойствата на веществата, за тяхното взаимодействие и образуването на нови вещества.","естествена наука, която изучава състава и струкурата на веществата и промените които настъпват в тях, в следствие на изменение на вътрешната им структура.",exact
хипотетичен,adjective,който е с качества на хипотеза; предполагаем.,"който е основан на хипотеза; предполагаем, възможен.",exact
хипотетичен,adjective,"който може, но не е сигурно, да стане, да се случи, да се осъществи.","който е основан на хипотеза; предполагаем, възможен.",related
хипотетичен,adjective,"за който се предполага, че е или може да бъде, да стане.","който е основан на хипотеза; предполагаем, възможен.",related
хипотетичен,adjective,"който може да стане, да настъпи при известни условия; възможен, допустим.","който е основан на хипотеза; предполагаем, възможен.",related
хуманизъм,noun,"човечност, справедливост, зачитане на човешкото достойнство; хуманност.","система от възгледи, които изразяват уважение и защитават човешкото достойнство и основните граждански свободи.",related
хуманизъм,noun,"човечност, справедливост, зачитане на човешкото достойнство; хуманност.","човечност, човеколюбие.",exact
хуманизъм,noun,"идеология, която поставя на първо място уважението към личността, към достойнството на човека.","система от възгледи, които изразяват уважение и защитават човешкото достойнство и основните граждански свободи.",exact
хуманизъм,noun,"идеология, която поставя на първо място уважението към личността, към достойнството на човека.","човечност, човеколюбие.",related
чаршаф,noun,"спално бельо, което представлява голямо правоъгълно парче плат (памучен, копринен, сатенен и др.).","плат, с който се покрива легло, елемент от спалното бельо.",exact
череша,noun,вкусен и сочен червен плод с малка твърда костилка.,"дърво с червени ядливи плодове, зреещи през пролетта.",related
череша,noun,вкусен и сочен червен плод с малка твърда костилка.,плод от череша.,exact
череша,noun,"овощно дърво с бели цветове и сочни червени, розови, тъмни или светложълти плодове с дълки опашки и с костилка, prunus avium.","дърво с червени ядливи плодове, зреещи през пролетта.",exact
череша,noun,"овощно дърво с бели цветове и сочни червени, розови, тъмни или светложълти плодове с дълки опашки и с костилка, prunus avium.",плод от череша.,related
череша,noun,дървесината на такова дърво.,"дърво с червени ядливи плодове, зреещи през пролетта.",related
чертеж,noun,"произведение на изобразителното изкуство (нарисувано често с молив и с помощтна на линии) със своя художествена стойност, което обикновено е преносимо и има декоративно предназначение.","чертежът е документ, съдържащ графичното изображение на дадено изделие и други данни, необходими както за производството (физическото възпроизвеждане) на изделието, за неговия контрол и идентификация, така и за операции със самия документ.",related
чертеж,noun,"изображение или описание в общи, основни черти.","чертежът е документ, съдържащ графичното изображение на дадено изделие и други данни, необходими както за производството (физическото възпроизвеждане) на изделието, за неговия контрол и идентификация, така и за операции със самия документ.",broader
човещина,noun,"човечност, справедливост, зачитане на човешкото достойнство; хуманност.",съзнателна любов към останалите човешки същества.,exact
щекотлив,adjective,който е неудобен и труден за разглеждане и решаване.,"който е труден, деликатен, изисква особено внимание и такт.",exact
язвителен,adjective,"в който се съдържа или който изразява злоба, ненавист.","който съдържа едновременно злоба и насмешка; саркастичен, хаплив.",narrower
язвителен,adjective,"в който се съдържа или който изразява злоба, ненавист.","който изразява злоба, злост; саркастичен.",exact
язвителен,adjective,"който съдържа или изразява злобна подигравка, който обижда, наранява; хаплив.","който съдържа едновременно злоба и насмешка; саркастичен, хаплив.",exact
язвителен,adjective,"който съдържа или изразява злобна подигравка, който обижда, наранява; хаплив.","който изразява злоба, злост; саркастичен.",broader
Анкара,noun,"столицата на турция и вторият по големина град в страната, разположен е в централната част на анадолското плато, преди е бил известен под името ангора.",столица на турция.,exact
Португалия,noun,"държава в най-южната част на западна европа, разположена на пиренейския полуостров и в атлантическия океан (мадейра, азорските и селваженски острови), граничеща с испания на север и изток, най-голямата колониална сила през 15 и 16 век.",държава в европа.,exact
аба,noun,дебел вълнен плат; шаяк.,"груб домашно тъкан вълнен плат (бало, шаяк).",exact
аба,noun,дебел вълнен плат; шаяк.,горна мъжка дреха от такъв плат.,related
аба,noun,мъжка дреха от аба.,"груб домашно тъкан вълнен плат (бало, шаяк).",related
аба,noun,мъжка дреха от аба.,горна мъжка дреха от такъв плат.,exact
абаджия,noun,търговец на дрехи от аба.,"търговец на готови горни дрехи (аби, потури и др.)",exact
абанос,noun,тропическо широколистно дърво с много трърда и черна дървесина.,тропическо широколистно дърво с много твърда и в по-възрастните екземпляри лъскавочерна дървесина от сем. абаносови; абаносово дърво.,exact
абанос,noun,тропическо широколистно дърво с много трърда и черна дървесина.,материал от това дърво.,related
абанос,noun,тропическо широколистно дърво с много трърда и черна дървесина.,"твърда, лесно полираща се дървесина от това дърво, която се употребява за изработване на художествени изделия, мебели и др.",related
абанос,noun,тропическо широколистно дърво с много трърда и черна дървесина.,"всички предмети, изработени от дървесината на това дърво, взети като цяло.",related
абанос,noun,"твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.",тропическо широколистно дърво с много твърда и в по-възрастните екземпляри лъскавочерна дървесина от сем. абаносови; абаносово дърво.,related
абанос,noun,"твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.",материал от това дърво.,exact
абанос,noun,"твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.","твърда, лесно полираща се дървесина от това дърво, която се употребява за изработване на художествени изделия, мебели и др.",exact
абанос,noun,"твърда дървесина от абаносово дърво, която се използва за изработка на мебели, художествени изделия и др.","всички предмети, изработени от дървесината на това дърво, взети като цяло.",related
абатство,noun,"голям католически манастир заедно с прилежащите му имоти, чиито доходи са в полза на абата, който го управлява.","голям католически мъжки или женски манастир заедно с принадлежащите му имоти, чиито доходи са в полза на абата или абатисата, които го управляват.",exact
абатство,noun,"голям католически манастир заедно с прилежащите му имоти, чиито доходи са в полза на абата, който го управлява.","сградите, които се обитават от монасите или монахините на такова общежитие.",related
абатство,noun,"голям католически манастир заедно с прилежащите му имоти, чиито доходи са в полза на абата, който го управлява.","длъжност на абат или на абатиса, като управители на абатства.",related
абатство,noun,длъжност на абат или на абатиса.,"голям католически мъжки или женски манастир заедно с принадлежащите му имоти, чиито доходи са в полза на абата или абатисата, които го управляват.",related
абатство,noun,длъжност на абат или на абатиса.,"длъжност на абат или на абатиса, като управители на абатства.",exact
абатство,noun,"сградите, принадлежащи към такъв манастир.","голям католически мъжки или женски манастир заедно с принадлежащите му имоти, чиито доходи са в полза на абата или абатисата, които го управляват.",narrower
абатство,noun,"сградите, принадлежащи към такъв манастир.","сградите, които се обитават от монасите или монахините на такова общежитие.",exact
абдикация,noun,"отказване от владетелски права, от престол.",доброволно отказване от владетелски права.,exact
абдикирам,verb,за монарх – отказвам се от престол или от наследственото си право на престол.,"отказвам се от престола, слизам от трона (при монархическо управление).",exact
абдикирам,verb,за монарх – отказвам се от престол или от наследственото си право на престол.,"напускам безотговорно при трудности заеманото високо място в някаква служебна йерархия, подавам оставка.",related
абсорбция,noun,"(химия) химически процес на поглъщане, всмукване на течности или газове от течности или по-рядко от твърди тела.","поглъщане на газове или разтворени вещества от твърдо тяло или течност; поглъщане, всмукване или попиване.",exact
абсорбция,noun,отслабване на светлината при преминаване през дадено вещество.,отслабване на светлината при преминаването и през вещество поради поглъщане и изразходване на част от светлинната енергия.,exact
абсурдност,noun,качество на абсурден.,"качество на нещо, което противоречи на здравия смисъл и е невъзможно да се осъществи или да съществува; безсмислица, нелепица.",exact
автокрация,noun,самодържавие; управление с неограничена власт на едно лице.,"форма на държавно управление, при което едно лице разполага с неограничена власт; самодържавие, автократизъм.",exact
автокрация,noun,самодържавие; управление с неограничена власт на едно лице.,държава с такава форма на управление.,related
автоматизация,noun,"в производството - въвеждане и употреба на уреди, приспособления и машини, посредством които в производственият процес се извършва замяна на физическия труд с машини.","в производството — употреба на уреди, приспособления и машини, посредством които производственият процес се извършва без непосредственото участие на човека.",exact
агрегат,noun,"сбор, нещо съставено, съединено от отделни части в едно цяло, като отделните части запазват свойствата си; спойка, конгломерат.",механично смесване или съединение в едно цяло на еднородни или разнородни частици.,exact
агрегат,noun,"в техниката, особено в електротехниката и машиностроенето, е машинен комплект от многобройни съдействащи си индивидуални машини, апарати или устройства.",съединение на две или повече машини с цел извършване на обща работа.,exact
адет,noun,"постоянен и устойчив начин на действие, мислене или изразяване, придобит и утвърден чрез многократно повторение.","характер, нрав.",exact
адет,noun,"нещо, което в някаква среда, общество е установено, прието, нормативно.",обичай.,exact
адресат,noun,"човек, който получава нещо, обикн. писмо, пратка и под.",получател.,exact
акорд,noun,"хармонично съчетаване на три или повече музикални тона, различни по височина, които звучат едновременно.","акорд е всяко съзвучие от три или повече тона, които са или могат да бъдат подредени по терци.",exact
акорд,noun,метод за заплащане на труда в зависимост от извършената работа.,метод за заплащане на извършена работа.,exact
актуализирам,verb,"променям нещо, като заменям остарели неща с нови, актуални за сегашния момент.","правя дадена информация актуална, в крак с времето.",broader
актуализирам,verb,"променям нещо, като заменям остарели неща с нови, актуални за сегашния момент.","обновявам, внасям поправки.",broader
акула,noun,"едра хищна морска риба с издължено вретеновидно тяло и голяма уста, разположена напречно в долната част на главата, която се лови заради кожата и месото.",повече от 300 вида големи хрущялови хищни риби (род selachii).,narrower
алигатор,noun,американски или източноазиатски крокодил; кайман.,голямо водно влечуго с остри зъби и много силна челюст. сроден с крокодилите и разпостранен в америка и китай.,exact
алкохолизъм,noun,"болестно състояние, което се характеризира с непреодолимо влечение, патологично пристрастяване към прекомерна употреба на спиртни напитки, което води до патологични изменения в организма.","болестно състояние, което се характеризира с непреодолимо влечение, патологично пристрастяване към прекомерна употреба на спиртни напитки, което води до патологични изменения в организма.",exact
алкохолизъм,noun,"болестно състояние, което се характеризира с непреодолимо влечение, патологично пристрастяване към прекомерна употреба на спиртни напитки, което води до патологични изменения в организма.",пиянство.,related
алкохолизъм,noun,често или постоянно и неумерено пиене на алкохол.,"болестно състояние, което се характеризира с непреодолимо влечение, патологично пристрастяване към прекомерна употреба на спиртни напитки, което води до патологични изменения в организма.",related
алкохолизъм,noun,често или постоянно и неумерено пиене на алкохол.,пиянство.,exact
алкохолик,noun,"човек, който е пристрастен към прекомерна употреба на спиртни напитки.","човек, пристрастен към алкохола.",exact
алогичен,adjective,"който е явно безсмислен, противоречащ на здравия смисъл и е невъзможно да се осъществи или да съществува; нелогичен.","безсмислен, нелогичен.",narrower
алтруист,noun,"човек, който изпитва любов към хората и проявява безкористна грижа за благото на другите хора.",точно противоположното на егоизма. той се състои в това да поставим интересите на другите над своите собствени.,related
амброзия,noun,"храната на древногръцките богове, която заедно с питието нектар давала вечна младост и безсмъртие.","в гръцката митология — храна на боговете, която ги правела вечно млади и красиви.",exact
амброзия,noun,"храната на древногръцките богове, която заедно с питието нектар давала вечна младост и безсмъртие.","род едногодишни и многогодишни тревисти растения от семейство сложноцветни, произхождащи от америка, с дребни зеленикави цветове и бели власинки по цялото стъбло, някои от които са плевели по културните растения.",related
амброзия,noun,"род тревисти растения, произхождащи от америка.","род едногодишни и многогодишни тревисти растения от семейство сложноцветни, произхождащи от америка, с дребни зеленикави цветове и бели власинки по цялото стъбло, някои от които са плевели по културните растения.",exact
амортизация,noun,постепенно изхабяване на предмети поради продължителна или интензивна употреба.,"изхабяване, износване на нещо (машина, съоръжение и под.), поради продължителна или активна употреба.",exact
амортизация,noun,постепенно намаляване на стойността на материални и нематериални активи чрез съответни периодични отчисления.,"постепенно намаляване стойността на машини, сгради и други стопански имущества чрез периодично отчисляване на определена сума, отговаряща на стойността на износването.",exact
амортизация,noun,"във финансите - постепенно погасяване чрез изплащане на капитал, заем, дълг.",постепенно погасяване на дългосрочен заем с периодични вноски.,exact
анархизъм,noun,"обществено-политическо течение, което отрича всяка държавна власт и проповядва абсолютна свобода на личността.","обществено-политическо течение, което отрича всяка държавна власт и проповядва абсолютна свобода на личността.",exact
анархизъм,noun,"обществено-политическо течение, което отрича всяка държавна власт и проповядва абсолютна свобода на личността.","отричане, непризнаване на власт, ред и дисциплина; безвластие, своеволие.",related
анархизъм,noun,"незачитане на власт, ред, дисциплина.","обществено-политическо течение, което отрича всяка държавна власт и проповядва абсолютна свобода на личността.",related
анархизъм,noun,"незачитане на власт, ред, дисциплина.","отричане, непризнаване на власт, ред и дисциплина; безвластие, своеволие.",exact
анасон,noun,"тревисто растение, чиито силно миришещи семена се използват в медицината или за подправка на ястия, ракия и др.","едногодишно културно растение от сем. сенникоцветни, отглеждано в по-топлите райони на страната, от семената на което се получава етерично масло. pimpinella anisum.",exact
анасон,noun,"тревисто растение, чиито силно миришещи семена се използват в медицината или за подправка на ястия, ракия и др.","семената на това растение, които се употребяват в медицината, в парфюмерията и сапунената промишленост, за приготвяне на мастика, ракия и др.",related
анасон,noun,"семената на растението анасон, които се използват за приготвяне на храна, лекарства и други.","едногодишно културно растение от сем. сенникоцветни, отглеждано в по-топлите райони на страната, от семената на което се получава етерично масло. pimpinella anisum.",related
анасон,noun,"семената на растението анасон, които се използват за приготвяне на храна, лекарства и други.","семената на това растение, които се употребяват в медицината, в парфюмерията и сапунената промишленост, за приготвяне на мастика, ракия и др.",exact
анатомия,noun,"дял от биологията и медицинската наука, който изучава външната форма и вътрешния строеж на живите организми.","вътрешното устройство, формата, размерите и топографията на тъканите, органите и системите от органи в организма.",related
анатомия,noun,"дял от биологията и медицинската наука, който изучава външната форма и вътрешния строеж на живите организми.","наука, клон на биологията, която се занимава с изучаване строежа на тялото.",exact
анатомия,noun,строеж на орган или организъм.,"вътрешното устройство, формата, размерите и топографията на тъканите, органите и системите от органи в организма.",exact
анатомия,noun,строеж на орган или организъм.,"наука, клон на биологията, която се занимава с изучаване строежа на тялото.",related
ангажирам,verb,организирам нещо предварително в своя полза.,"уговарям,запазвам предварително.",exact
ангажирам,verb,вземам някого на работа срещу заплащане.,наемам лице за извършване на работа;обвързвам го с договор или обещание.,exact
ангажирам,verb,"осигурявам правото си на притежание, по-нататъшно използване (чрез заявка, предварително заплащане).","уговарям,запазвам предварително.",related
анестезия,noun,"частична или пълна загуба на усещане за болка, обезболяване чрез лекарствени средства, обикн. при хируртически операции.","загубване или намаляване на чувствителността към външни дразнения, особено към болка.",narrower
анестезия,noun,"частична или пълна загуба на усещане за болка, обезболяване чрез лекарствени средства, обикн. при хируртически операции.",обезболяване на органи или на цялото тяло през време на операции чрез различни видове упойки.,exact
анестезия,noun,"безчувственост (към допир, натиск, температура, в това число и болка).","загубване или намаляване на чувствителността към външни дразнения, особено към болка.",exact
анестезия,noun,"безчувственост (към допир, натиск, температура, в това число и болка).",обезболяване на органи или на цялото тяло през време на операции чрез различни видове упойки.,broader
анормален,adjective,"който се различава от обикновеното, редовното, често срещаното.","неестествен, неправилен; ненормален.",exact
анюитет,noun,периодична парична вноска за погасяване на част от заем заедно със съответната предварително изчислена лихва.,"това са равни парични потоци, които се получават или плащат на равни интервали от време.",narrower
апатичен,adjective,"който не проявява или не изразява интерес, отношение към някого или нещо, който е крайно сдържан, недружелюбен в чувствата и емоциите си.",който е обхванат от апатия.,exact
апатичен,adjective,"който не проявява или не изразява интерес, отношение към някого или нещо, който е крайно сдържан, недружелюбен в чувствата и емоциите си.","безразличен, равнодушен.",exact
апел,noun,"обръщение към обществеността за съдействие, помощ или подкрепа в името на някаква кауза.","молба, призив, възвание.",exact
апел,noun,"обръщение към обществеността за съдействие, помощ или подкрепа в името на някаква кауза.","апелация, молба към по-висша инстанция.",broader
апелирам,verb,обръщам се с молба към някого.,"отправям апел, молба; моля се.",exact
апелирам,verb,обжалвам присъда или решение в по-горна съдебна инстанция.,в съдопроизводството – обжалвам съдебно решение пред по-горна съдебна инстанция.,exact
апология,noun,"силна хвала, похвала.","защита, хвалба, възхваляване.",narrower
апология,noun,"силна, голяма похвала за нещо или някого, което/който по всеобщо признание има изключителни качества или много висока стойност.","защита, хвалба, възхваляване.",narrower
апотеоз,noun,"силна хвала, похвала.","обожествяване, боготворене, възвеличаване, възхвала, слава, лаври, почести.",narrower
апотеоз,noun,"силна, голяма похвала за нещо или някого, което/който по всеобщо признание има изключителни качества или много висока стойност.","обожествяване, боготворене, възвеличаване, възхвала, слава, лаври, почести.",narrower
артерия,noun,"кръвоносен съд, по който се движи кръв от сърцето към другите части на тялото.",кръвоносен съд.,exact
артерия,noun,голям сухоземен или воден път с важно значение.,главен път или комуникационен канал.,exact
атрибут,noun,"отличителен белег, вътрешно качество, отлика.","неотнимаем признак на предмета, без който предметът не може да съществува, нито да се мисли за него.",broader
атрибут,noun,"признак, отличителен белег, характерна черта, отличаваща някого или нещо.","неотнимаем признак на предмета, без който предметът не може да съществува, нито да се мисли за него.",broader
атрибут,noun,във философията - неделим признак на дадено явление.,"неотнимаем признак на предмета, без който предметът не може да съществува, нито да се мисли за него.",exact
афинитет,noun,"естествено влечение у човека, готовност към определена дейност или прояви.","вътрешно сродство, близост и взаимно привличане.",exact
афинитет,noun,качество на химически елементи да реагират химически помежду си.,"способност, склонност на химическите елементи и съединения да влизат в химическо взаимодействие помежду си.",exact
бавя,verb,"правя нещо твърде продължително, преча на бързото изпълнение на нещо.",карам даден процес да протича по-бавно.,exact
бавя,verb,гледам дете.,успокоявам и се грижа за бебе.,exact
багажник,noun,"място, част от площта на купето в превозно средство за поставяне на багаж.","място, част от площта на купето в превозно средство за поставяне на багаж.",exact
багажник,noun,"място, част от площта на купето в превозно средство за поставяне на багаж.","приспособление, обикновено скара, мрежа, отзад или на покрива в превозно средство, където се поставя багаж.",related
багажник,noun,място или приспособление за багаж в превозно средство.,"място, част от площта на купето в превозно средство за поставяне на багаж.",broader
багажник,noun,място или приспособление за багаж в превозно средство.,"приспособление, обикновено скара, мрежа, отзад или на покрива в превозно средство, където се поставя багаж.",broader
багер,noun,"самоходна машина за изкопаване, изгребване и изхвърляне на пръст, пясък, чакъл и под.","самоходна колесна или гъсенична машина с движещо се гребло, използвано за копане.",exact
багрило,noun,"вещество за оцветяване, което прави предметите по-красиви и разнообразни или се използва за защитата им от корозия и др..","оцветяващо вещество, оцветител, боя.",exact
базалт,noun,"плътна или дребнозърнеста вулканична скала, обикновено с черен цвят, която се използва в пътното строителство.","вулканична планинска порода фин или плътен строеж, обикновено черен или тъмно-сив цвят.",exact
байрак,noun,"правоъгълно парче плат с определен цвят или цветове, служещо като емблема на държава или организация.",знаме.,exact
баласт,noun,"допълнителен товар, който чрез тежестта си придава устойчивост на водни превозни средства или на самолет.","допълнителен товар, който чрез тежеста си придава устойчивост на водни превозни средства или самолет.",exact
баласт,noun,"дребни речни или трошени камъни за настилка, бетон и др.",натрошени камъни за основа на траверсите в жп трасе; трошляк.,exact
баласт,noun,"неспоен или слабо споен строителен материал, състоящ се от чакъл и пясък, рядко с примеси от прах и глина, който се добива от речните корита и намира приложение като добавъчен материал при направата на бетон и за настилки на пътища.",баластра.,exact
