lemma,pos,sense_source,sense_target,semantic_relationship
korrektne,adjective,"nõuetele vastav, korralik","(töö, teostuse kohta:) mingeid nõudeid, juhiseid teatavas olukorras täpselt, kõrvalekaldumata täitev, (ettenähtud) omadustelt või tulemuselt laitmatu",broader
korsten,noun,"toru moodi asi, mille kaudu suits hoonest välja pääseb","hrl püstine torujas asi (ka ehitis), mille kaudu juhitakse suits või heitgaasid välja õhku",exact
korter,noun,"grupp eluruume, mis koosneb ühest või mitmest toast ja köögist",ühest või mitmest toast ja hrl kõrvalruumidest koosnev eluruumide kogum,exact
korts,noun,(väike) joon näiteks naha peal või riide sees,"naha, riide vms lõtvumise, kägardamise tulemusena tekkinud joon või volt",exact
kortsus,adjective,"selline, milles on kortsud sees","kortsunud, kokkupressitud olekus, kortsude, voltidega kaetud",exact
korv,noun,"nõu, mis on valmistatud pikkadest peenikestest puidust osadest ja millega saab asju kanda","punutud, hrl pealt lahtine (sangaga) nõu millegi kandmiseks või säilitamiseks",exact
korv,noun,"ese, mille sisse peab korvpallis palli viskama",(korvpallis:) võrguga metallrõngas korvilaua küljes,exact
korvpall,noun,"sportlik mäng, kus üks võistkond püüab palli teise võistkonna korvi visata","sportmäng, milles kumbki meeskond püüab palli vastaspoole korvi visata",exact
korvpall,noun,selles mängus kasutatav pall,selles mängus kasutatav pall,exact
kosk,noun,"koht looduses, kus jõgi voolab kõrgelt alla","kiire vooluga jõelõik, kus vesi voolab astangust alla järsema kaldega kui kärestik",exact
kosmeetik,noun,"inimene, kelle töö on teha protseduure, mis muudavad su välimuse ilusamaks","erioskustega isik kosmeetika alal, iluravi tegija",exact
kosmos,noun,"väljaspool Maa atmosfääri asuv ruum, kus on tähed ja planeedid",väljaspool Maad asuv maailmaruum koos selles leiduvate objektidega,exact
kostma,verb,"kui miski (näiteks hääl, muusika, heli) <b>kostab</b>, siis seda on kuulda",kuulda olema,exact
kostüüm,noun,jakist ja seelikust või pükstest koosnev naiste riietus,(voodriga) jakist (ka džemprist) ja seelikust koosnev naisterõivas,exact
kostüüm,noun,"spetsiaalsed riided, mida näiteks näitlejad laval kannavad","laval, maskipidudel või karnevalidel kantav riietus",exact
kotlet,noun,"hakklihast toit, millel on ümmargune või piklik kuju","hakklihast ja hakitud lisanditest koosnevast massist vormitud lame või ümmargune pätsike, mida praetakse pannil või küpsetatakse ahjus",exact
kott,noun,"riidest, paberist, kilest või muust materjalist ese millegi hoidmiseks ja transpordiks","riidest, paberist, nahast, plastist vm materjalist kinnine, hrl suletava suuga ese millegi hoidmiseks või vedamiseks",exact
kraad,noun,teatud mõõtühik,"nurga ja kaare mõõtühik: 1/90 täisnurgast või sellele vastav kaareosa, 1/360 ringjoonest",broader
kraad,noun,teatud mõõtühik,temperatuuri mõõtühik,broader
kraad,noun,"nimetus, mis antakse teadusliku töö eest, näiteks doktor","kõrghariduse teatava taseme (bakalaureuse-, magistri- ja doktoriõppe) õppekava lõpetajale antav kvalifikatsiooninimetus (nt doktor, magister)",exact
kraadiklaas,noun,"ese, millega saab temperatuuri mõõta",riist temperatuuri mõõtmiseks,exact
kreem,noun,"paks vedelik, mida pannakse nahale, et seda näiteks pehmena hoida",nahka hooldav salvitaoline võie,exact
kreem,noun,"teatud magus segu, mida pannakse tortide ja kookide peale ja sisse",(vahustatud) magus segu tortide ja kookide maitsestamiseks ja kaunistamiseks või magustoiduna,exact
kriis,noun,"raske, keeruline või ohtlik seisund","raskustest, ohust, ebastabiilsetest oludest põhjustatud, hrl vastuoludest lõhestatud pingeline (sotsiaalne, poliitiline) seisund, millega kaasneb ähvardavalt järsk muutus",exact
kriitik,noun,"inimene, kes kirjutab arvustusi ja annab hinnangu selle kohta, kas näiteks mingi raamat, film või kontsert on hea või halb","hrl kirjandus- ja kunstiteostele ning -sündmustele hinnangu andja, (kutseline) arvustaja",exact
kriitika,noun,"märkused, mis näitavad, et sa arvad, et miski on halb või vale",eeskätt vigade ja puuduste esiletoomine,exact
kriitika,noun,"teoste, näiteks raamatute või filmide kohta kirjutatud arvustused","analüüsiv arvustamine, hindav arvamusavaldus, hinnangud või arvustused kogumina",exact
kriitiline,adjective,"vigu ja puudusi esile toov, kriitikaga suhtuv",omapoolset hinnangut sisaldav ja eeskätt puudusi ja vigu esile toov,exact
kriitiline,adjective,otsustav,pöördele viiv või murranguline,exact
kroon,noun,"valitseja võimu tähistav kullast või hõbedast ehe, mida kantakse peas",valitseja võimu tähistav kullast (või hõbedast) ja kalliskivide ning pärlitega kaunistatud võrukujuline sakkidega peaehe,exact
kroon,noun,mitme Euroopa riigi (näiteks Norra ja Rootsi) rahaühik,"puu ülemine osa, võra",exact
krooniline,adjective,"kui haigus või valu on <b>krooniline</b>, siis see kestab pikemat aega, ilmub aeg-ajalt uuesti","(haiguse kohta:) kauemat aega kestev, pikaldane, vaheldumisi vaibuv ja ägenev",exact
kruus,noun,"nõu, millest saab juua. Kruus on tavaliselt suurem kui tass","silinderjas kõrvaga jooginõu, mida kasutatakse ilma alustassita",exact
kruus,noun,"väikesed kivist tükid, mida kasutatakse teede ja radade ehitamisel",selline ehitusmaterjal,exact
kruvi,noun,"väike terava otsaga metallist ese, millega saab midagi kinnitada",materjalisse keeratav piklik peaga kinnitusvahend,exact
kuduma,verb,varraste abil lõngast riideid valmistama,"lõngast riiet (ka vaipu, vöösid vms), silmkoe-esemeid või võrku valmistama",exact
kuduma,verb,ämbliku kohta: võrku valmistama,(mitmete putukate või nende röövikute kohta:) eriliste näärmete eritatud niitidest võrku või tuppe moodustama,exact
kui,conjunction,"võrdlustes: kasutatakse siis, kui kaks asja on millegi poolest samasugused",esineb sarnasusele osutavates võrdlustes või alustab võrdluse varjundiga kõrvallauset,exact
kui,conjunction,"võrdlustes: kasutatakse siis, kui kaks asja on millegi poolest erinevad",esineb erinevust osutaval võrdlemisel,exact
kui,conjunction,"alustab lauses osa, mis sisaldab tingimust",alustab tingimust väljendavat või tingimuse varjundiga (kõrval)lauset,exact
kui,conjunction,"sel ajal, mil (samal ajal mingi teise tegevusega)",alustab aega väljendavat või ajalise varjundiga kõrvallauset,exact
kui,conjunction,"seob sõnu, millest üks täpsustab teist",osutab täpsustusele,exact
kui,conjunction,ühendites:,seob kindlakskujunenud sõnapaare sisutervikut moodustavates ühendites,exact
kui,conjunction,"sõna, mida kasutatakse küsimustes, näiteks vanuse, hinna või suuruse kohta","koos omadus-, kesk-, määrsõnadega ning asesõnadega <i>mitu</i> ja <i>palju</i> moodustab määra, astet, ulatust väljendava fraasi",exact
kui,conjunction,"näitab, et sa imestad millegi üle","(tundeid, nt imetlust, üllatust või kahetsust väljendades)",exact
kuid,conjunction,alustab lause täpsustavat või selgitavat osa,"seob lauseid või lauseosi, mis sisaldavad vastandavaid või piiravaid väiteid või asjaolusid",exact
kuidagi,adverb,(just) nagu,"mingil (vähesel, imelikul) moel, pisut nagu, nii et hästi aru ei saa",narrower
kuidagi,adverb,mingil moel või viisil,"mingil (juhuslikul) moel, mingil kombel või viisil",narrower
kuidagi,adverb,mitte mingil moel või viisil,"mingil (juhuslikul) moel, mingil kombel või viisil",narrower
kuidagi,adverb,"raskustega, mitte päris hästi või korralikult","mingil (vähesel, imelikul) moel, pisut nagu, nii et hästi aru ei saa",narrower
kuidas,adverb,"mis moel, mil viisil","küsiv-siduv viisisõna: mismoodi, mis kombel",exact
kuidas,adverb,(niimoodi) nagu,"(võrdlevalt:) nii nagu, mismoodi",exact
kuivama,verb,kuivaks muutuma,"kuivaks muutuma, kuivemaks tõmbuma",exact
kuivama,verb,"kui taim <b>kuivab</b>, siis ta hakkab surema","(taimede kohta:) elutegevust minetama, elutuks muutuma",exact
kuju,noun,"tervik, mille moodustavad välised jooned","väline esitus- või esinemisvorm, see, kuidas miski välja paistab",exact
kuju,noun,"inimese või looma kujutis, mis on tehtud näiteks kivist, metallist või puust",inimese vm olendi ruumiline kujutis (nt skulptuur),exact
kujutama,verb,nähtaval kujul (näiteks pildina) esitama,"midagi vaadeldaval, loetaval vm kujul edasi andma, millenagi esitama (nt pildina, sümbolina, kirjandusteosena)",exact
kujutama,verb,koos sõnaga <i>endast</i>: milleski seisnema,"miski, mingisugune olema",exact
kukeseen,noun,kollast värvi söödav seen,kollane lehtrikujuline lainelise servaga söögiseen,exact
kukkuma,verb,kiiresti läbi õhu maa poole liikuma,"raskusjõu tõttu kiiresti, järsku allapoole liikuma",exact
kukkuma,verb,"(vastu maad) pikali langema, näiteks tasakaalu kaotades",püstiasendist vm normaalasendist järsku (vastu maad) pikali langema,exact
kuld,noun,"kollane läikiv metall, mis on väga väärtuslik","helekollane läikiv pehme hästi töödeldav väärismetall, keemiline element järjenumbriga 79",exact
kuld,noun,esimene koht spordivõistlustel,"võistlusel esimese koha saavutamist märkiv auhind, hrl kullasulamist või sellega kaetud medal",exact
kuldne,adjective,"kullast tehtud, kulda sisaldav või kullaga kaetud","kullast tehtud, kulda sisaldav või kullakihiga kaetud, kullatud",exact
kuldne,adjective,kulla värvi,"värvilt, läikelt kullasarnane, kulla värvi kollane",exact
kulg,noun,"see, kuidas miski areneb, edasi liigub",millegi edasiliikumine,broader
kulg,noun,"see, kuidas miski areneb, edasi liigub","millegi käik, edenemine või areng",broader
kulgema,verb,"kui miski mingil viisil <b>kulgeb</b>, siis see toimub, areneb","(aeglaselt, sujuvalt) edasi liikuma",exact
kulgema,verb,"kui näiteks mõni tee või jõgi kusagil <b>kulgeb</b>, siis see paikneb seal või suundub ühest kohast teise",pika joonena paiknema,exact
kulm,noun,üks kahest karvadega triibust silma kohal,(kaarjas) karvatriip silmakoopa kohal,exact
kulu,noun,"raha, mille inimene, ettevõtte või riik teatud perioodil kulutab, ära maksab","rahasumma, mis millegi eest makstakse",exact
kulul,adposition,kellegi rahadega,"kellegi rahadega, kellegi ülalpidamisel",exact
kulutama,verb,millekski kasutama,"millekski või millegi peale kasutama (ka mõtlematult, pillavalt või ebaotstarbekalt)",exact
kumm,noun,"tugev materjal, mis venib","sitke veniv materjal, mida saadakse kautšuki vulkaniseerimisel",exact
kumm,noun,"kummist ring ratta ümber, näiteks autol või jalgrattal",sõidukiratta pealmine osa,exact
kummardama,verb,keha ülemist osa või pead ette ja allapoole liigutama,"pead või ülakeha kergelt ettepoole painutama, kummardust tegema (tervituseks, austuseks vms)",exact
kummik,noun,"pikk kummist saabas, mis hoiab jalga kuivana","(kõrge säärega) kummist vms veekindlast materjalist jalanõu, kummisaabas või kummisäärik",exact
kuna,conjunction,"sest, sellepärast et","sellepärast et, sel põhjusel et",exact
kunagi,adverb,mingil ajal minevikus või tulevikus,"mingil ebamäärasel, täpselt määratlemata ajal, millalgi minevikus või tulevikus",exact
kunagi,adverb,"mitte mingil ajal või korral, iialgi","mitte mingil ajal, korral või juhul",exact
kuni,adverb,"osutab piiri, milleni miski toimub või esineb","rõhutab põhisõnaga märgitud piiri, milleni miski toimub või esineb (võib ka ära jääda, ilma et lause tähendus muutuks)",exact
kuni,adverb,selle ajani kui,"alustab kõrvallauset, mis näitab, missuguse ajani toimub pealauses väljendatud tegevus või olukord",exact
kuni,adverb,"seob sõnu, mis näitavad millegi piire","seob sõnu või sõnaühendeid, mis märgivad millegi ulatuvuse piire",exact
kunstlik,adjective,"tehniliste vahendite ja võtete abil tehtud või saadud, mitte looduslik ega loomulik","tehniliste vahendite või võtete abil tekitatav või toimuv, inimtegevuse tagajärjel tekkinud, mitteloomulik või mittelooduslik",exact
kunstnik,noun,"inimene, kes maalib või joonistab pilte",(kujutava) kunsti alal loovalt tegutsev isik,exact
kurb,adjective,õnnetu või sind õnnetuks tegev,"(meeleolu, oleku kohta:) õnnetu, rõhutud või rusutud",exact
kurbus,noun,"õnnetu, kurb olek","kurva meele, hingevalu, ka haledus- või kahjutundega seotud hingeline seisund",exact
kuri,adjective,"selline, kes pole iseloomult lahke ega sõbralik (ja kes võib sulle teha midagi halba)","ebasõbraliku, vihase või ründava olekuga",exact
kuri,adjective,"vihane, (väga) pahane","erakordselt tugev, suur või intensiivne",exact
kuri,adjective,halb tegu või asi,halb asi või tegu,exact
kurjategija,noun,"inimene, kes teeb seadusevastaseid tegusid",kuriteo toime pannud isik,exact
kurss,noun,laeva või lennuki liikumise suund,laeva või lennuki liikumissuund,exact
kurss,noun,riigi rahaühiku hind mõne teise riigi rahas,väärtpaberite börsihind,exact
kursus,noun,loengute või tundide sarjana toimuvad õpingud teatud teemal,"mingi õppeaine või selle tervikliku osa süstemaatiline, programmiga määratud materjalihulk (loengutena või trükitud väljaandena)",exact
kursus,noun,(aastane) õppimise periood kõrgkoolis,kõrgkooli või kutsekooli hrl aastase programmiga õppeaste,exact
kurv,noun,"koht, kus tee suund (järsult) muutub",tee käänukoht,exact
kurvastama,verb,"kedagi kurvaks, õnnetuks tegema","kedagi kurvaks tegema, kurvaks muutma",exact
kurvastama,verb,"kurb, õnnetu olema","mingil põhjusel kurb olema, nukrust tundma",exact
kusagil,adverb,mingis kohas,"mingis kohas või suunas, täpselt teadmata kus",narrower
kusagil,adverb,"mitte mingis kohas, mitte üheski kohas","mingis kohas või suunas, täpselt teadmata kus",narrower
kuskile,adverb,mingisse kohta,"mingisse kohta või suunda, täpselt teadmata kohta",narrower
kuskile,adverb,"mitte mingisse kohta, mitte ühtegi kohta","mingisse kohta või suunda, täpselt teadmata kohta",narrower
kust,adverb,mis kohast,"küsiv-siduv sõna: missugusest kohast, missugusest allikast või missugusel põhjusel",exact
kustuma,verb,"kui miski kustub, siis see enam ei põle","põlemast, hõõgumast või helendamast, valgustamast lakkama",exact
kustutama,verb,"kui keegi <b>kustutab</b> näiteks tuld, küünalt või sigaretti, siis ta teeb nii, et see enam ei põle","põlemisele, hõõgumisele, helendamisele või  valgustamisele lõppu tegema, kustuma sundima",narrower
kustutama,verb,"valgust, lampi välja lülitama","põlemisele, hõõgumisele, helendamisele või  valgustamisele lõppu tegema, kustuma sundima",narrower
kustutama,verb,sõnu või joonist ekraanilt või paberilt eemaldama,"kirjutatut, joonistatut  maha pühkima või maha kriipsutama",exact
kutse,noun,"see, kui keegi sind kusagile kutsub, näiteks peole või külla","soov või ettepanek tulla kuskile, teha midagi, osaleda milleski vms",exact
kutse,noun,"amet, milles töötamiseks on omandatud vajalikud teadmised ja oskused, näiteks arst või õpetaja","spetsiaalse ettevalmistuse või töö kaudu omandatud teadmised, oskused ja vilumused mingil alal töötamiseks",exact
kuu,noun,"suur objekt taevas, mis öösel paistab","Maale lähim taevakeha, mis Maalt on helendavana nähtav öösiti, Maa ümber tiirlev kaaslane",exact
kuu,noun,üks kaheteistkümnest aasta osast,"(hrl kalendrikuu tähenduses:) 28–31-päevane ajavahemik, 1/12 aastast",exact
kuul,noun,"väike metallist kera, mida saab relvast välja tulistada",käsitulirelva või kuulipilduja padruni eesmine väljatulistatav osa (vahel kasutatakse ka mürsu kohta),exact
kuul,noun,"raske metallist kera, mida teatud spordialal visatakse",kuulitõukes heitevahendina kasutatav metallist kera,exact
kuulaja,noun,"keegi, kes midagi kuulab","inimene, kes kuulab midagi või kedagi",exact
kuulma,verb,"kõrvade abil ümbrust tajuma, millestki teadlikuks saama","hääli, helisid kõrvaga tajuma ja eristama",exact
kuulma,verb,"teada saama, näiteks teiste jutust",kellegi jutust või kirjalikust allikast teada saama,exact
kuulus,adjective,laialt tuntud,"selline, keda või mida paljud teavad, teiste seas esile tõusev, silma paistev",exact
kuulutama,verb,midagi avalikult või ametlikult teatama,"midagi avalikult või ametlikult teatavaks tegema, kedagi või midagi avalikult teatud seisundis olevaks tunnistama",exact
kuum,adjective,"kõrge temperatuuriga, väga soe","kõrge temperatuuriga, väga soe",exact
kuusk,noun,"okastega puu, mille inimesed jõuludeks tuppa toovad",jõulukuusk,exact
kuusk,noun,"okastega puu, mille inimesed jõuludeks tuppa toovad",igihaljas tiheda koonusja võraga okaspuu,related
kuusk,noun,see puu materjalina,kuusepuu puit,exact
käekiri,noun,kellelegi iseloomulik pastaka või pliiatsiga kirjutamise viis,kirjatähtede isikupärane kirjutamislaad,exact
käekott,noun,"väiksem kott, mida naised kannavad käe otsas või õla peal","naiste käe otsas kantav kott raha, taskuräti, kammi vms (väikeste) asjade tarvis",exact
käelaba,noun,"see osa inimese käest, mille küljes on sõrmed",käsi randmest sõrmedeni (ja sõrmed),exact
käepide,noun,"eseme osa, millest selle kasutamisel kinni võetakse või hoitakse","eseme osa, millest selle kasutamisel käega kinni võetakse või hoitakse",exact
käes,adposition,"valduses, kasutuses","kellegi valduses, omanduses, kasutada",exact
käes,adposition,millegi mõju all,"märgib mingis seisukorras, kellegi või millegi mõju all, meelevallas olekut",exact
käes,adposition,aja kohta: saabunud või saabumas,"(ajaliselt) saabunud, tulnud või saabumas, vahetult ees",exact
käest,adposition,"valdusest, kasutusest (ära)","kellegi valdusest, omandusest, kasutusest (ära)",exact
käest,adposition,kehvast olukorrast või mingi mõju alt (ära),"mingist seisukorrast (ära), kellegi või millegi mõju alt, meelevallast",exact
kägistama,verb,kedagi kaela peale surudes tapma,kõri kinni pigistades tapma,exact
käibemaks,noun,"teatud protsent ostetud kauba hinnast, mis läheb maksuna riigile","riiklik maks, mida võetakse kauba ja teenuste käibelt ning mis sisaldub nende müügihinnas",exact
käik,noun,"sündmuse või tegevuse areng, kulg","(sündmuse, tegevusega seoses:) areng, kulg",exact
käik,noun,"käimine, astumine","(inimesega seoses:) käimine, astumine, kõndimine",exact
käik,noun,"liikumine, töötamine",(masinaga vm seoses:) liikumine,exact
käik,noun,pikk kitsas tee millegi vahel või sees,pikk kitsas kulgemistee,exact
käima,verb,"kõndima, jalgadel astudes liikuma","jalga jala ette tõstes (rahulikus tempos) edasi liikuma, jalgsi (edasi) minema",exact
käima,verb,"kuhugi minema ja sealt tagasi tulema, kas jalgsi või sõites (ka regulaarselt)",kuhugi minema ja sealt tagasi tulema,exact
käima,verb,toimuma,"väljendab millegi toimumist, olemist või tegemist",exact
käima,verb,sõidukite kohta: sõitma (graafiku järgi),"(regulaarselt) liikuma, sel viisil toimima",exact
käima,verb,"masinate, seadmete kohta: töötama","(millegi töötamise, mingi protsessi toimumise kohta)",exact
käima,verb,teatud (laadi) riideid kandma,"(teatud moel riietatud olemise, teatud riietuse kandmise kohta)",exact
käima,verb,"kellegagi või millegagi seotud olema, millegi juurde kuuluma","(mingi mõju, seotuse, kuuluvuse kohta)",related
käive,noun,ettevõttest läbi käinud raha hulk,"majandusüksust läbinud hüviste ja raha hulk, mida nt tööstusettevõttes mõõdetakse väljalastud toodangu maksumusega müügihinnas või kaubandusettevõttes müüdud kaupade maksumusega jaehinnas",exact
käive,noun,"kasutus, kasutamine","kasutus, tarvitamine või pruukimine",exact
käivitama,verb,"masinat või mootorit käima panema, tööle panema","masinat, mootorit, seadet käima, tööle või liikuma panema",exact
käivitama,verb,"algatama, alustama (näiteks mingit projekti)",mingile tegevusele algust panema,exact
käpp,noun,looma jala kõige alumine osa,looma jala kõige alumine (küünistega) osa,exact
kärbseseen,noun,"mürgine seen, tavaliselt pealt punane ja valgete täppidega","Eestis levinud valgete täppidega kaetud punase, kollase, rohelise või valge kübaraga mürgine seen",exact
käsitlema,verb,mingi küsimusega tegelema,teatud küsimuse või ainega tegelema,exact
käsitöö,noun,"tegevused, kus midagi käte abil valmistatakse, näiteks õmblemine ja kudumine","käsitsi lihtsate tööriistadega tehtav töö (nt sepatöö, meisterdamine, korvipunumine)",exact
käsitöö,noun,sel moel valmistatud esemed,käsitsi valmistatud (või valmistatav) tarbe- või iluese,exact
käskima,verb,"kellelegi ütlema, et ta peab midagi tegema","käsku, korraldust andma, midagi tegema sundima",exact
käsutus,noun,"olukord, kus miski on kellegi kasutada","olukord või olek, kus ollakse kellegi käsualune, käskida, juhtida või kellegi valduses, kasutada",narrower
käsutus,noun,"olukord, kus keegi on kellegi käskida, juhtida","olukord või olek, kus ollakse kellegi käsualune, käskida, juhtida või kellegi valduses, kasutada",narrower
kätte,adposition,"valdusse, kasutusse","kellegi valdusse, omandusse, kasutusse",exact
kätte,adposition,millegi mõju alla,"mingisse seisukorda, kellegi või millegi mõju alla, meelevalda",exact
kättesaadav,adjective,"selline, mida on võimalik kergesti hankida, leida või saada","kasutamiseks, omandamiseks saadaval olev",exact
kääne,noun,"grammatikas: nimisõna, omadussõna, asesõna ja arvsõna vorm, mis vastab mingile kindlale küsimusele. Eesti keeles on neliteist käänet","grammatiline kategooria, mis tähistab nimisõna vm käändsõna iga vormi, mis näitab eeskätt sõna süntaktilist vahekorda lause teiste sõnadega",exact
käärid,noun,"lõikamiseks mõeldud tööriist, millel on kaks tera, mis liiguvad üksteise vastu","lõikamiseks mõeldud tööriist, millel on kaks teineteisele vastu liikuvat lõiketera",exact
kõht,noun,"kehaosa, kuhu läheb toit pärast söömist ja mis asub rinna all",rindkere ja vaagna vahel asetsev seedeelundeid sisaldav kehaosa,exact
kõigepealt,adverb,"kõige esimese tegevuse või asjana, kõige enne","alguses, esimese asjana",exact
kõik,pronoun,iga inimene või asi mingist tervikust,osutab hõlmavalt mingist tervikust igaühele eraldi,exact
kõik,pronoun,"mingi (asjade, asjaolude) hulk tervikuna",osutab kogu kõne all olevale tervikuna,exact
kõikjalt,adverb,"igalt poolt, kõikidest kohtadest","igalt poolt, kõikidest kohtadest",exact
kõlama,verb,"kui miski (näiteks muusika või laul) <b>kõlab</b>, siis seda on kuulda","kostma, kuulda olema",exact
kõlama,verb,"teatud tooniga olema, mingisugusena tunduma","teatavat varjundit, tooni omama",exact
kõne,noun,"see, kui sa räägid, kõneled","rääkimine, kõnelemine",exact
kõne,noun,avalik suuline ettekanne publiku ees,avalik sõnaline ettekanne hrl millegi puhul,exact
kõne,noun,telefonikõne,telefonikõne,exact
kõnelema,verb,rääkima,"suuliselt sõnu, lauseid moodustama, neid kuuldavale tooma",exact
kõnelema,verb,ettekandega või lühema kõnega esinema,"kõnega esinema, kõnet pidama",exact
kõnelus,noun,"arutelu, mille käigus püütakse enamasti jõuda mingi kokkuleppeni","arutelu, mille käigus hrl püütakse jõuda mingi kokkuleppeni",exact
kõrb,noun,"suur kuiv maa-ala, kus kasvab väga vähe taimi","väga kuiv, väheste sademete ning hõreda taimkattega või hoopis taimkatteta ala troopika-, lähistroopika- või parasvöötmes",exact
kõrge,adjective,ümbrusest tugevasti ülespoole ulatuv,"püstsuunas (tugevasti) ülespoole ulatuv, alt üles, püstsuunas pikk",exact
kõrge,adjective,millegi arvu või määra kohta: suur,"(määra, koguse, astme vm kohta:) suur, tavalisest suurem",exact
kõrge,adjective,"väga hea, silmapaistev","tasemelt, arenguastmelt tublisti esile kerkiv",exact
kõrge,adjective,"positsioonilt tähtis, teistest üle olev","(seisuse, positsiooni kohta:) juhtiv, tähtis",exact
kõrge,adjective,hääle kohta: mitte jäme,"(heli, hääle kohta:) heledalt, teravalt kõlav, suure võnkesagedusega",exact
kõrgel,adverb,"maapinnast kaugel, ülalpool",maapinnast tublisti ülalpool,exact
kõrgelt,adverb,"maapinnast kaugelt, ülaltpoolt",maapinnast tublisti ülaltpoolt,exact
kõrgelt,adverb,väga,"seisundilt, tasemelt silmapaistvalt",exact
kõrgharidus,noun,"haridus, mis omandatakse ülikoolis või muus kõrgkoolis",keskharidusele tuginev erihariduse kõrgeim aste,exact
kõrval,adposition,"kellegi või millegi külje juures, lähedal","asendilt kellegi, millegi külje juures, ligidal",exact
kõrval,adposition,"peale millegi, millelegi (põhilisele) lisaks","samaaegselt, rööbiti millegagi või kellegagi",exact
kõrvaldama,verb,midagi kuskilt ära võtma,"eemale või ära toimetama, võtma või viima",exact
kõrvaldama,verb,kedagi ametikohalt vabastama,"ametist, töölt vallandama",exact
kõrvaldama,verb,keelama kellelgi võistluses või mängus edasi osaleda,"edasist (mängust, võistlusest) osavõttu ära keelama",exact
kõrvale,adposition,"kellegi või millegi külje juurde, lähedale","asendilt kellegi, millegi külje juurde, ligidale",exact
kõrvale,adposition,"millegi juurde, millelegi lisaks","samaaegselt, rööbiti millegagi",exact
kõrvale,adposition,külje suunda,"(külje suunas) eemale, juurest või eest ära",exact
kõrvalt,adposition,"kellegi või millegi külje juurest, lähedalt","kellegi, millegi külje juurest, ligidusest",exact
kõrvalt,adposition,"samal ajal, millelegi (põhilisele) lisaks","samaaegselt, rööbiti millegagi",exact
kõrvarõngas,noun,"ehe, mida kantakse kõrva küljes",kõrvalesta külge kinnitatav mitmesuguse kuju ja suurusega ehe,exact
kõrvits,noun,"väga suur ümmargune köögivili, mis on tavaliselt oranži või kollast värvi",kõrvitsataime vili toiduna,exact
kõva,adjective,"selline, mille kuju on raske muuta","(materjali, asjade vm kohta:) koostiselt tihe, survele vastupidav, mitte painduv",exact
kõva,adjective,"tugev, jõuline",(füüsiliselt) väga tugev või väga intensiivne,exact
kõvasti,adverb,"kindlalt, tugevasti","suure jõuga, jõuliselt",exact
kõvasti,adverb,valju häälega,"valju häälega, nii, et on kuulda",exact
kõvasti,adverb,"suurel määral, palju","suurel määral, väga palju",exact
kõver,adjective,"selline, mis ei ole või ei kulge otse","kaari, lookeid, jõnkse omav",exact
köhima,verb,"kopsudest õhku järsult välja hingama, nii et tekib tugev heli",köha kuuldavale tooma,exact
köögivili,noun,"taim või taime osa, mida inimesed söövad, näiteks tomat, kapsas ja kartul","hrl kasvatatav rohttaim, mille osi või tervet taime tarvitatakse söögiks (nt kartul, kapsas, porgand, tomat, aedhernes, salat)",exact
köök,noun,"ruum, kus saab toitu valmistada","eri sisustusega toiduvalmistusruum, harvemini muu ajutine toiduvalmistuskoht",exact
köök,noun,mingi maa traditsioonilised toidud ja nende valmistamise viis,mingi maa traditsiooniline toiduvalmistamisviis ja roogade valik,exact
küla,noun,"maal asuv koht, kus on talud ja põllud","väike maa-asula, mille moodustavad üksteisega lähestikku asuvad talud või hooned",exact
külaline,noun,"inimene, kes on kutsutud kellelegi külla, peole või mõnele muule üritusele","inimene, kes on kellegi juures külas või võtab võõrana osa mingist peost, koosolekust vm üritusest",exact
külaskäik,noun,kellelgi külas käimine,kellelgi külas käimine,exact
külastaja,noun,"inimene, kes läheb kuskile teist inimest või midagi (näiteks näitust) vaatama","milleski osaleja (nt kliendina, publikuna), näitusel, etendusel vm käija",broader
külastaja,noun,"inimene, kes läheb kuskile teist inimest või midagi (näiteks näitust) vaatama","kellegi juures (külas) käija, vaatamas käija (hrl haiglas)",broader
külg,noun,inimese või looma keha vasak või parem pool,"inimese või looma vasak- või parempoolne kehaosa, eriti roiete piirkond",exact
külg,noun,"omadus, joon","omadus, iseloomulik joon, esinemisvorm vms",exact
küljes,adposition,"milleski, kuskil kinni",millelegi kinnitatuna,exact
küll,adverb,"kasuta siis, kui tahad rõhutada, et miski on kindel või asi on tõesti nii","rõhutav üldlaiend, tugevdab väite jaatamist",exact
küll,adverb,"küllalt, piisavalt","küllalt, piisaval määral, piisavalt",exact
küllalt,adverb,nii palju kui vaja,"nii palju kui (millekski) vaja, vajalikul määral, võrdlemisi palju",exact
küllalt,adverb,üsna,(nõrgendab omadust või asjaolu:) peaaegu täiel määral,exact
küllap,adverb,"arvatavasti, tõenäoliselt","(oletades:) suure tõenäosusega, arvatavasti, nähtavasti",exact
külm,adjective,madala temperatuuriga,"madala temperatuuriga, vähese soojusega või hoopis soojuseta",exact
külm,adjective,madal temperatuur,madal temperatuur,exact
külmuma,verb,külma tõttu surema,külma tõttu elutuks muutuma,exact
külmuma,verb,külma tõttu kõvaks muutuma,"(esemete, ainete kohta:) jäätuma või kõvaks külmuma",exact
kümme,numeral,10,number 10,broader
kümme,numeral,10,põhiarv 10,broader
kümmekond,noun,umbes 10,"arvult umbes kümme, kümne ringis",exact
