lemma,pos,sense_source,sense_target,semantic_relationship
forbyde,verb,"1. 3 )   part. forbudt ( forbuden osv.) brugt som adj.: som der er nedlagt forbud imod; som der (i en vis hensende) er knyttet et forbud til; ulovlig; utilladelig. * Så lærer den Poët forbudne Elskous Måder, | Og hvordan Qvinder kand fiksere deres Mænd. Falst. Ovid.45. Overs.afHolbLevned.205. med Letsindighed har (jeg) betragtet disse forbudne Kjærlighedshistorier. Gylb.EA.110. Forbudne Varer (som ej måe sælges eller indføres). MO. de delte broderlig alt, ja gemte Chokolade og forbudne Cigaretter for at kunne tilbyde hinanden det bedste. Natans.HD.I.109. Alt det, jeg tænker og drømmer om, det foregår ligesom i Enrum, som noget forbudent. smst.129. gå ell. være på forbudne veje (jf. bet. 2 ), især overf.: gøre noget, som er forbudt. VSO. II.153. Så listede han ind. Han følte straks, at han var på forbudne Veje. Natans.HD.I.13. forbudne grader ell. (nu næppe br.) led (VSO.II.153. Molb.DH.II. 52), (især jur.) grader, inden for hvilke ægteskab ml. beslægtede er forbudt. Nørreg. Privatr.I.176. Sal.XVI.255. forbuden frugt (m. hentydning til den bibelske syndefaldsberetning, 1Mos.3), især om (hvad der rummer en) ikke tilladt nydelse. * Så har man netop fåt Appetit | Til den forbudne Frugt. Bøgh.D.II.129. Et uskyldigt Ferie-Galanteri! En Smule Måneskinssværmeri! . . Måske er sådan lidt Nippen til den forbudne Frugt (2.Opl.(1895).34: lidt forbuden Frugt ) netop en passende Efterkur for Influenza. Pont.GA.26. Ja, er det ikke vort stadige Forold til den forbudne Frugt: vi bider af Æblet og lader det hænge – hvem kan se, at det er mig, der har bidt? Natans.HD.II.208. Fade fyldte med Spiritus, med den forbudne flydende Frugt. Sund Sans. 21 / 5 1922.11.sp.2. jf.: den brede, lille Næse med de store Næsebor i Vejret som en Udfordring og disse mærkelige Øine, der syntes at indeholde hele Kurve fulde af forbudne Frugter, som de rakte til den, der såe ind i dem. IstedMøller. Hugo Stelling.(1893).144. ordspr.: forbuden frugt ell. (nu næppe br.) mad (Mot.B478) smager bedst, det ikke-tilladte har særlig stor tiltrækning. Oehl.XIV.12. Mau.2263.","1-bestemme at nogen ikke må gøre noget bestemt, el. at noget bestemt ikke må forekomme",narrower
forbyde,verb,"2)   m. person-obj. (som ved bet. 1. 1 ) samt en stedbetegnelse som tings-obj.: forbyde (1) en at komme et sted hen; nægte adgang til. da vi (dvs.: kongen), foruden ommeldte Straf, vilde lade dem vores Hof forbyde. Stampe.I.85. Magistraten såe sig nødt til at . . forbyde den værdige Lærer Prædikestolen. Bagges.L.I.202. de offentlige Spadseregange ere Jøderne forbudne. sa.Jød.15. især i udtr. som forbyde (en) huset ell. sit hus (sjældnere: sit hjem. Stukk. FO.199; poet.: sin dør. Holstejn.D. 2 86). Mot.B473. Ew.VI.206. Gud ved, hvad han er for en Udhaler. Onkel burde forbyde ham Huset. Hrz.VII.236. Hostr.GE. 30. KLars.Ei bl.21.","1-bestemme at nogen ikke må gøre noget bestemt, el. at noget bestemt ikke må forekomme",narrower
forbyde,verb,"3) uden (egl.) forestilling om (udtrykt) befaling: bevirke, at noget ikke finder sted; forindre; udelukke.",2-forhindre at noget bestemt sker,exact
forbyde,verb,"3. 1 ) jf. nt. dat gott verbede, eng. god forbid; nu l. br.; især foræld. ell. spøg. om gud: forindre (et truende onde, en fare olgn.); afvende (3. 2 ) ; afværge. * Vist en Ulykke det betyder, | Om ej vor Herre den forbyder. Hejb.Poet. I.112. * “Troer du, jeg vil ham skyde?” . . | “Nej, det vil Gud forbyde.” smst.X.297. især i udtr. som det forbyde gud ell. hvad gud forbyde olgn. * Forbyde det Gud i Himmerig, | at Dagmar skulde dø så unge! DFU.nr.23.12. “vi kand ellers være lige gode Venner derfor.” – “Gud forbyde andet.” Holb.Vgs.II.2. Det forbyde Himmelen! sa.Mask.III.11. forbyde Gud, at dette skulde giøre Skår i vort Venskab. Rahb.Tilsk.1796.261. * skulde – hvad Gud forbyde! – | Vi begge gåe samme Vej (dvs.: falde i krigen). Ing.DM.106. hun har da vel ikke, det . . Gud forbyde, taget Livet af sig selv. D&H. (nu næppe br.) m. genoptagen nægtelse i at- sætn.: Det forbyde Gud, nådige Frue, svarede jeg, at ingen af Delene må ske! Pamela.I.114.",2-forhindre at noget bestemt sker,narrower
forbyde,verb,"3. 2 )   m. tings-subj., om (hensyn til) visse omstændigheder: være ell. føles som en hindring for (noget); gøre (noget) umuligt ell. utilrådeligt; udelukke. R.s Pietet for hans Lærer forbyder al Dadel (dvs.: forbyder ham at lade nogen dadel komme til orde), men den fuldstændige Mangel af etvert rosende Udtryk taler tydelig nok. JulPet.L.237. især m. person-obj. og inf.: Forsigtighed forbød ham . . at vove sig alt for dybt ind i Landet. Wand.Mindesm.I.84. Det slette Vejr og mit slette Befindende forbød mig at gåe ud. Bagges.L.I.82. Deres Ydre forbyder Dem at spille Hovedrollen i denne Comoedie. Hauk.III.410. min Angst, at miste dig . . har siden den Tid forbudet mig nogensinde at fornye et sådant Vovestykke. Gylb.V.69. (nu næppe br.) m. at- sætn. og genoptagen nægtelse: * At du vilst ikke stride mod din Frænde | Forbyder dig dit Ædelmod, det ved jeg. Oehl.AV. 92.",2-forhindre at noget bestemt sker,narrower
forbundsstat,noun,"1) stat, dannet ved forbund ml. flere ledstater (m. fælles overoved). MilConv.III.112. Den nordamerikanske Forbundsstat. MO. JohsStenstr. SU.190. Skwejz blev ved Forfatningen 1848 . . fra et Statsforbund til en Forbundsstat. Hag.VIII.422.","1-stat som består af flere delstater med et vist selvstyre, men med en fælles regering og fælles statsoverhoved",exact
forbundsstat,noun,"2) stat, som er en del af en forbundsstat (1); forbundsland. De helvetiske Forbundsstater. MO. den slesvigholstenske Landsforsamling (erklærede) Slesvig - Holsten for en uadskillelig og udelelig tysk Forbundsstat. NKKrist.DD. 157.","2-(mindre) stat der kun har delvis politisk selvstændighed, og som sammen med andre tilsvarende stater udgør en større statsdannelse",exact
forbundsland,noun,"(hist.) land, som er del af en forbundsstat ell. et statsforbund. HNClaus.(MO.). e. br. allieret land. Ez.30.5 (Chr.VI: pagtes land ).","-(mindre) stat der kun har delvis politisk selvstændighed, og som sammen med andre tilsvarende stater indgår i en større statsdannelse",exact
kød,noun,1) om de bløde dele af menneskers og dyrs legeme.,"4-blød masse af muskelvæv og evt. fedt som sidder under huden på dyr og mennesker, og som sammen med sener og bindevæv er med til at holde knoglerne sammen",exact
kød,noun,"1. 1 ) i egl. bet.; dels om de bløde, blod- og fedtoldige dele af legemet i modsætn. til knoglerne (og huden); dels (især anat.) om muskelmassen (i modsætn. til knogler, brusk, fedtvæv osv.). Du haver klædet mig med Hud og Kjød, og sammenføjet mig med Ben og Sener. Job.10.11. dersom (hun) har været meget glad over dette Sæde (på træhesten), så måe hun ikke have havt meget blødt Kiød. Biehl.DQ.IV.70. Sømanden smålo, mens T. bredte sin Hånd ud og tog et Tag i hans Kjød. L. lod sin Hånd følge efter, men berørte kun flygtig vedkommende Overarms Muskel. Skand.BS.271. Mester Strange (beser sine Håndled . .) * . . “Eders Strikker skærer | lidt lovlig dybt i Kødet ind, Hr. Lensmand!” Drakm.M. 172. være ell. sidde i ( et) blodigt (ell. det blodige ) kød, om legemsdel: være stærkt beskadiget; være et blodigt sår. det sidder i blodigt kød. Mot.K444. så klavrede hun op ad Bjærget . . og længe før hun nåde til Toppen, sad hendes Fødder i det blodige Kjød. SvGrundtv.FÆ.I.201. hele Ansigtet (på barnet) sidder i ét blodigt Kjød. Skand.F.204. dødt, vildt kød, se død sp. 20 41 , vild. kød og ben, se I. Ben 1. 1. kød og blod, se bet. 7. (jf. bet. 1. 2 ) om (de spiselige dele af) fisk. Denne Fisk er grov i Kiødet. MO. Kødet af 10 Ansjoser og 6 à 8 syltede Skalotter hakkes og kommes i Sauken. FrkJ.Kogeb.72.","4-blød masse af muskelvæv og evt. fedt som sidder under huden på dyr og mennesker, og som sammen med sener og bindevæv er med til at holde knoglerne sammen",exact
kød,noun,"1. 2 ) de spiselige dele af pattedyr (især: slagtedyr) ell. fjerkræ; dels om disse dyrs muskulatur med vedhængende skeletdele, fedtvæv, bindevæv osv., dels i mere udvidet bet. om samtlige dele af dyret, der anvendes til menneskeføde; ogs. spek. om selve muskelmassen (skært kød) i modsætn. til knogler, brusk og fedtvæv (ordet anvendes i denne bet. altid med udelukkelse af (og ofte i modsætn. til) fisk, og i dagl. tale ogs. ofte (uden for ssgr.) med udelukkelse af fjerkræ; jf. ogs. Flæsk 1 ). jeg tænker på Kiødet, hvor ælendigt det såe ud og dog kostede 5 Skilling Pundet. Holb.Bars.II.12. For 3 Uger siden stal jeg 3 Stykker røget Kiød. sa.Mask.I.11. Brød er sundere end Kjød. Høysg.S.9. * For meget af Kiødet | Så mangen har dødet, | Spiis derfor helst Fisk. Wess.253. Et af de almindeligste (midler mod vorter) er, “at stryge dem af” med et Stykke Flesk eller Kiød. Thiele.III.104. Skiøndt han er Catolik, spiser han både Kiød og Fisk i Fasten. MO. Const.Kogeb. 8 (1920).363. islandsk kød (dvs.: lammekød), se islandsk . i ordspr. og talem. hverken kød ell. fisk, se I. Fisk 4. 2. salte kød, når det begynder at surne, (nu næppe br.) for silde tænke på at forebygge noget. Mot.K444. VSO. jf. Mau.8605. (nu næppe br.:) Kiød uden Salt er Barn uden Tugt (dvs.: bliver snart fordærvet). VSO. jf. Mau.10666a. (sj.:) tænker han, at jeg ikke ved, hvordan jeg skal tage Kiød op af Suppen, uden at brænde mine Fingre (dvs.: jeg forstår at bære mig forsigtigt, behændigt ad). PAHejb.Sk.III. 18 (jf. II. brænde 10 . 1 samt Mau.I.362). (det er ondt at) købe kød af katten osv., se III. Kul 1. 1.",1-dyrs muskelvæv brugt som madvare,exact
kød,noun,"2. 4 ) gå efter fremmed kød, (bibl.) om unaturlig utugt, omgængelse mod naturen. Sodoma og Gomorra . . vare henfaldne til Utugt, og vare gangne efter fremmed Kiød (anm.: unaturlig Lyst; Chr.VI: andet kiød ). Judas.7.",2-person (el. legemsdel) betragtet som sexobjekt,narrower
kød,noun,"3. 2 ) (især spøg.; l. br.) m. henblik på erotisk ell. ægteskabelig forbindelse. Den gamle Jeronimus! Fye for tusinde Ulykker! Jeg er ingen Elskerinde af Antiqviteter; Jeg vil have friskt Kiød. Holb.Forv.1sk. han foretrækker ungt kød   talem. (nu sj.): har han først brød, får han nok kød olgn., har han først en stilling, et levebrød, får han nok en kone. Mot.K444. VSO. jf. Fejlb.",2-person (el. legemsdel) betragtet som sexobjekt,related
kød,noun,"4) (videre (overf.) anv. af bet. 1. 1; sml. bet. 5-6; især bibl. ell. relig.) om menneskers (ell. dyrs) legeme, organisme; især (ofte m. overgang til bet. 6 ) om kroppen i modsætn. til sjælen, ånden.",5-et menneskes krop,exact
kød,noun,"8) det bløde, løse, som regel saftrige væv i planter; især om det bløde, saftige (spiselige) væv i visse frugter (jf. Blad-, Frugtkød samt Barkkød ). Mot.K444. Rejser.IV.159. (argurker har) en hård, bitteragtig Skal, og et vandagtigt, syrligt, grønladent og særdeles lugtende Kiød. Tode.VI.202. De dejligste Jordbær med saftfuldt Kjød. HCAnd.III.17. Af Æbler og Pærer skræller (egernet) alt Kjødet bort for at komme til Kjærnerne. BMøll. DyL.I.147. Der er . . Røratte . . med et Kød, der bliver blåt på Brudfladerne. IRaunkiær.ID.103. Det stødte Æblekiød giemmes. Tode.SB.84. Terninger af Tomatkød, befriet for Skind og Kerner. TidensKvinder. 18 / 4 1928.34.",6-den (bløde) spiselige del af visse frugter og grøntsager,exact
forsigtighed,noun,"2) [2] omsorgsfuldhed; varsomhed. jeg priser hans Forsigtighed. Jeg begierer ikke, at hand skal tro mig. Holb.Arab.6sk. en af Rådmændene, som var i sær berømt for sin store Forsigtighed, og som blev meget roest af Borgerskabet, fordi han havde aldrig indført noget Nyt i Byen. JSned.II.486. (den) hvis frygtsomme Forsigtighed driver ham til at prøve alle på det nøjeste. Ew.VI.160. * vi langsmed Randen (dvs.: af et bjerg) skrede: | “Giv Agt, lad mig Forsigtighed dig lære!” CKMolb. Dante.II.182. for (en) forsi gtigheds skyld, for at forebygge en mulig fejltagelse; for sikkereds skyld. (David vilde ikke) forståe, at (lignelsen) gjaldt ham. Natan tilføjede da for en Forsigtigheds Skyld: Du est Manden. Kierk.II.5. Ludv.",1-det at være forsigtig; det ikke at løbe nogen risiko,exact
udsigt,noun,"1. 1 ) det at (kunne) se ell. mulighed, lejlighed til at se ud fra et sted og betragte (en del af) omgivelserne; især: mulighed for, lejlighed til (fra et højtliggende punkt) at se ud over ell. ud til noget i det fri (landskab, parti af by osv.), uden at blikket møder hindringer. han gjorde på Huset Vinduer, med snever Udsigt (1931 afvig.). 1Kg.6.4. (fra tårnet) havdes en meget vitløftig og lang Udsigt til Søen. Thurah.B.108. På et af de beste Steder i Hensende til Udsigt, er i anden Etage tre Værelser . . til Leye at bekomme. Adr. 8 / 2 1762.sp.12. den yderste Pynt af Byen, hvorfra man har en Udsigt langt over Havet. Hauk.II.53. Dørene stode åbne, en lille Have foran Huset begrændsede Udsigten. Kierk.I.357. Min Ven boede med Udsigt over Søerne. SMik.S.119. Vandet fra Pumpen strålede ud og dækkede ganske Udsigten fra Lokomotivet. Pol. 14 / 6 1942.5.sp.2. (jeg gik) op på runde Tårn, for en Gang at fåe frie Udsigt til Himmelen. Argus. 1770.Nr.4.2. * Jeg må bestige Tårnet for at have | Fri Udsigt. Oehl.VI.81. Bl&T. (jf. bet. 1. 2 ) i forb. m. adj. der er en treflig og angenem udsigt. Pflug.DP.180. hvilken viid og vekselfuld Udsigt over . . Enge, Skove og Landsbyer. Bagges.L.II.39. Udsigten er skiøn til Kahlenberg. Oehl.Er.III.176. Himlen hvælver sig mere blå, Udsigterne ere blevne videre (dvs.: ved bjergbestigning). Hauk.IV.286. smukke Udsigter over Søen fra og til Slottet skabtes ved forskellige Udhugninger. Danm Havebr.193.   i forb. m. præp. af: Cöslin, hvor der er det dejligste udsigt af skov, eng, kornland, mangfoldige kirkker og landsbyer. JJuel.26.",3-mulighed for at kunne se uhindret ud over et område,exact
udsigt,noun,"1. 2 ) (jf. bet. 1. 1 ) hvad der viser sig for ens blik, når man (især: fra et højtliggende punkt) ser ud over det, der er inden for ens synsvidde; især: afgrænset område, landskab, som man (fra et højtliggende punkt) kan se ud over, har overblik over; prospekt (2. 1 ); vue; skue (III.1. 3 ). da vi besteg Fjeldet, var det igen det herligste Solskin, så at alle Udsigter låe for os i en Klared, der overgik vor dristigste Forventning. Hauk.Br.118. italienske Landskaber, blandt hvilke især flere Udsigter fra Omegnen af Florents. Wint.VIII.175. fare rundt i en Automobil for at se på Udsigter og sluge Landevejsstøv. Leop.GH.5.","1-det som man ser fra et bestemt punkt, evt. ud over et åbent område",exact
udsigt,noun,"3) (jf. I. Udsende 2 ) om (forold, omstændigheder, der giver) anledning til, begrundet forventning om, at noget (godt ell. dårligt, gunstigt ell. ugunstigt) vil ske, blive til virkelighed, lade sig gøre; hvad man kan vente sig i fremtiden; i foroldene begrundet (ret sikker) mulighed. (uden for faste forb. især i flt.). skiønsomme Erindringer i det Forbigangne, og en håbefuld Udsigt i det Tilkommende. JSned.III.4. tilintetgjort af Græmmelser af Frygt, af de skumleste, skrækkeligste Udsigter, i min ventelig korte Fremtid. Ew.(1914).IV.378. * Den Udsigt er just ikke rosenrød. Oehl.XV.43. alle tre (dvs.: forlovelser) kunde give Anledning nok til Bekymring . . for de uendelige Udsigter, der vare deres sikkreste Udsigt. CBernh. XII.68. Skulde hun da dø? Hvordan var Udsigterne for hende? JørgenNiels.D.8. om de(n) af en persons evner, uddannelse osv. og af de ydre forold betingede mulighed(er) for at opnå en livsstilling, et embede osv. det (synes) Mig splittergalt at forlove sig med en fattig Pige i min Alder og med mine Udsigter. Grundtv.Udv.I.71. Da der ikke åbnede sig Udsigter for ham i det daværende Prøjsen, gik han . . til Wien. Brandes. IV.386. Husk, hvor ung jeg var den Gang, uden Stilling, uden Udsigter. Drakm.T.101. om vejrudsigt. Udsigt gældende for hele Landet. BerlTid. 17 / 4 1948.M.14.sp.1. jf. ndf.: Udsigt til bedre Vejr. Skeller.MarO. i forb. udsigt til. den klare og behagelige Udsigt til at kunne undgåe (faren). Prahl.AH.IV. 47. skal jeg efter et strabasiøst Liv give Slip på alle Udsigter til en sorgfri Alderdom? Hostr.G.147. alle var oplivede over Udsigten til den store Vinding, som lå her. Søjberg.SK.18. have udsigt (sjældnere udsigter ) til ell.   af ((jeg) har bedre Udsigter af Lykke, end jeg nogen Tid før har havt. Ew.(1914).IV.350). det nydannede Kongerige . . vilde kunne have Udsigt til at bestå. Friderikia.NH.II.144. Frøkenen havde Udsigt til at arve Doktoren. Bergstrøm. KD.101. alle var da glade for at låne, når de da mente at have Udsigter til at betale tilbage. Anesen.JG.188. have lange udsigter ( med ell. (sj.) til ) olgn., (kunne) vare længe, inden noget går i opfyldelse, lader sig ordne ell. udføre. En teologisk Student har . . vidtløftige Udsigter til et tåleligt Levebrød. Gylb.VII.7. Jeg havde lange Udsigter til at gifte mig. Kierk.I.214. især upers.: det kan have lange Udsigter med min Tilbagerejse. Hrz.ST.10. det havde lange Udsigter med en ny Universitetsbygning. Davids.KK.14. han var tyve Aar . . Det kunde have lange Udsigter med, at han kunde forsørge nogen. JørgenNiels.FL.54. have i udsigt, kunne vente at få; have i vente. han havde følt en virkelig brændende Kjærlighed til hende, der havde 250 Tønder Land i Udsigt. Skand.BS.308. have et godt Job i Udsigt. KnudAnd.TordnendeRøg.(1946). 201. stille i udsigt, (jf. IV. stille 4 . 3 ) vække begrundede foråbninger (hos en); skabe mulighed for; spek. (m. person-subj.): udtale sig på en sådan måde, at der opstår berettiget forventning om noget (godt); give (en) håb om. jeg husker ikke, hvad man stillede mig i Udsigt hos H. LuisBramsen.O. 54. Stormen . . stillede Damerne nogle Timers Søsyge i Udsigt. Brøndum-Nielsen.PM. 213. Hvad mener De om den Mand, der stiller Dem sådan en Fremtid i Udsigt. ErlKrist.DH.81.",2-fremtidig udvikling der er sandsynlig el. mulig,exact
ruin,noun,"1) (især ) ødelæggelse; især i forb. m. poss. pron. ell. gen. hvad hand vil have fort, det må gå fort, om det end er til hans eget Huses Ruine. Holb.Jean. II.1. uden ruin enten for sin Pung eller Helbred. Langebek.Breve.447. * lad os aldrig mere | Den ensomslyngte Vej spadsere | Det bliver vor Ruin. Aarestr.SS.V.230. (den forgyldte nøgle) skulde frelse Familien, når den var sin Ruin nær. DanskeFolkesagn. (1933).115. jf. bet. 2. 1. en Prospekt af (Hammershus) således som det nu i vore Tider, efter sin Ruin, fra Søen af viser sig. Thurah.B.108. (slottet) begyndte at gå i Ruin og blev endelig . . helt nedrevet. RGandrup.(DanmHVC.500).",2-ødelæggelse; undergang,exact
ruin,noun,"2) hvad der er ødelagt, gået i forfald; levning, rest af noget, som har været udsat for ødelæggelse, forfald olgn.","1-noget der er ødelagt, beskadiget el. mislykket",exact
ruin,noun,"2. 1 ) i egl. bet., om levning, rest af (murværket af) bygning (bil, flyvemaskine olgn.), der er ødelagt (ved brand, sammenstyrtning, forfald olgn.). Lodde.NT.64(anm.). * en siunken gyselig Ruin | (Man kalder den i Landet Herkulaneum). Oehl.I.199. * Hvor Sølverkilden glider | Nu ved Ruinens Fod, | Der stolt, i gamle Tider, | En Kongebolig stod. Ing.RSE.II.130. * Til Dagens Himmel hvælver | Sin havblå Baldakin, – | Da synes atter Slottet | En øde, taus Ruin. Drakm.D.15. Hammershus Ruin. Sal. 2 III.719. Laboratoriet . . blev lagt i Ruiner (dvs.: ved eksplosionen). Pol. 9 / 7 1936.2.sp.2. Byen er skudt fuldkommen i Ruiner. smst. 6 / 8 1936.9.sp.5.",3-(resterne af en) bygning der er ødelagt,broader
forgifte,verb,"1) komme gift i ell. på noget; blande ell. besmøre med gift; gøre giftig; ogs.: fordærve ell. ødelægge ved tilsætning af giftstoffer. Mot.G163. Mahomed klagede sig idelig . . over det forgiftede stykke Kiød. Holb.Hh.II.76. Forgiftede Pile. VSO. asiatiske Anførere . . have ført Belejringskrig ved . . Brøndes Forgiftning. Goldskm. BlS.I.126. der er . . en anden Måde, hvorved Bakteriernes Optagelse i Blodet kan dræbe, det er ved at forgifte Blodet selv. OBlok.D 2 . I.33. (jf. Forgift 2 ; billedl.:) hårde Ord, omhyggeligt forgiftede Svar. JPJak.II.107. sml. Forgift 1 slutn.: Når Pesten raser, er Luften ligesom forgiftet. VSO. en Fredstraktat, der forgiftede Atmosfæren mellem Sejrerrer og Besejrede. Tilsk.1921.I.7.","1-ødelægge, forurene el. præparere med gift",exact
forgifte,verb,2) især m. h. t. person: (søge at) skade ell. ødelægge ved gift.,3-dræbe el. gøre alvorligt syg vha. gift,exact
forgifte,verb,"2. 1 ) (oftest i perf. part. ell. som vbs.; især med.) om giftstoffer: udøve en skadelig virkning på organismen. Forgiftelserne i Halmstad ved Hummer, af hvilke over 50 Mennesker ere blevne syge. PVJak.Breve.33. Cirk. 19 / 9 1829. man (fortalte), at De var bleven forgiftet af Arsenik. Hauk.MfU.63. Forgiftning ved Kuldampe. Bek. 21 / 1 1868. SNordentoft.Vore Sygdomme.(1904).128.",3-dræbe el. gøre alvorligt syg vha. gift,narrower
forgifte,verb,"2. 2 ) ved sammenblanding m. forgive 4. 2, sml. ovf.; især foræld., nu sj. m. person-subj.: give gift med forsæt; (søge at) dræbe ved gift; forgive (4. 2 ). TBruun.S.248. Han blev forgiftet i en Pandekage. VSO. (de) tapre Krigere, de her lod hænge, brænde, snigmyrde og forgifte. Blik.II.147.",3-dræbe el. gøre alvorligt syg vha. gift,narrower
forgifte,verb,"3. 1 ) især m. h. t. person: besmitte; ødelægge (i moralsk hensende); fordærve (1. 3 ). mand har befængt og forgiftet mit Hierte fra min spæde Ungdom af med en falsk Berætning om Kongl. Myndighed. Dumetius.III.6. * Min Søn forgiftet er af Hoffets Hyklekunst. NordBrun.(Rahb.LB.II.603). han var for sund, for lidt forgiftet af Drømme. JPJak.II.156.",2-udøve skadelig indflydelse på,exact
pligt,noun,"2) om det forold, at man er ell. føler sig forpligtet til i givet tilfælde at opfylde visse krav, som beror på løfter, på ens stilling i samfundet, ell. som er i overensstemmelse med samvittighedens, moralens, religionens bud; forpligtelse (1); i filos. spr. ofte om det moralsk rigtige (jf. u. moralsk 4 ); undertiden i videre anv. om handlinger, der udføres p. gr. af forpligtelse ell. pligtfølelse (navnlig i udtr. som gøre sin pligt ) ell. om selve pligtfølelsen (Ew.(1914).I. 202).",1-indre tilskyndelse til at handle på en bestemt måde fordi ens samvittighed el. nogle sociale normer påbyder det,broader
pligt,noun,"2. 1 ) i al alm. (ofte i forb. m. flg. inf. (der betegner handlingen, man udfører ell. vil (skal) udføre) og m. flg. præp.-led, navnlig indledet m. imod, der betegner den, man er ell. føler sig forpligtet over for). “du har altid været mig en troe Tienerinde.” – “Jeg har intet giort, uden hvad min Pligt udfordrer.” Holb.DR.IV.4. den upartiske Betænkning, som man, i Følge sit Embedes Pligt . . måe give over et eller andet omtvistet Spørgsmål. Stampe.I.196(jf. Embedspligt ). hun elsker mig kuns af Pligt. PAHejb.Sk.I.72. At komme Betrængted til Hielp, er ægte Ridderes Pligt. LSmit. DN.459. Jeg handler deri efter Pligt . . ikke efter Tilbøjelighed. VSO. * Når Bjærgerne trykked sig for at gå ud | Og svor, der var intet Lovsted til, | Som bød dem at sætte Livet på Spil, | Så svared Ole, han kendte et Bud, | Og det var Pligten. Drakm.III.85. Pligten til at føre Handelsbøger. Goos.II.267. hæfte til en pligt, se II. hæfte 6. 2. løse fra en pligt, (l. br.) fritage for en forpligtelse. D&H. det er ikke mer(e) end hans pligt, se I. mere 4. pligtens ofre, (især i avis-spr.) om personer, der kommer ulykkeligt af dage under udøvelse af deres pligt. Dannebrog. 17 / 11 1907.1.sp.8. Hjemmet.1912.384.sp.3. i flt.; ofte spek. om hverv, opgaver, arbejder, der påhviler en. Cikerons Lære om Pligterne . . oversat ved L. Sahl. (bogtitel.1776). * “Min Herre! De er jo en Digter.” | – “Den Tid, jeg levner fra mine Pligter, | Den offrer jeg de hellige Ni.” Oehl.SH.25. Pligter imod Gud, imod andre Mennesker, imod os selv, imod Dyrene. VSO. (rekrutten) kom temmelig godt efter både Ekserkis og Skydning og Soldatens Pligter. KLars.HPE.129. inde i Havesalen varetog (fruen) Værtindens Pligter. GyrLemke.S.IV.141. i forb. m. andre subst. (af sa. ell. lign. bet.). * Min Gud, så vil jeg troe og bede, | Og ærlig røgte Pligt og Kald. SalmHus.38.5. handle efter Pligt og Samvittighed. MO. det er både ret og pligt. Fejlb. Ingen Godhed eders Dydædelhed, men et Debitum, Pligt og Skyldighed. Holb.LSk.I.5. Når man er død, så skal man forolde sig stille og rolig, det er ikke mer end Pligt og Skyldighed. Hejb. Poet.VII.114.","2-opgave el. krav som man er pålagt af ydre nødvendighed, fx fordi det hører til ens arbejde, el. fordi det er påbudt ved lov",exact
datter,noun,"1) person af kvindekøn (barn ell. voksen) i forold til forældrene (nu især om voksne og i mere formelt spr.; om børn hellere Pige(barn), jf. Hjortø.(BerlTid. 29 / 8 1916.Aft.2)). (Adam) avlede Sønner og Døttre. 1Mos.5.4. siden fødte (Lea) en Datter, og kaldte hendes Navn Dina. 1Mos.30.21. hvo som elsker Søn eller Datter mere end mig, er mig ikke værd. Matt.10.37. jeg skal tale med Mester Herman, og begiære hans Datter. Holb.Kandst.I.1. * Føder du mig så bold en Søn, | Da giør du mig Tankerne glade. | Føder du mig en Dotter skiøn – | Jeg vil hende ikke hade. Oehl.L.I.294. (hans) Elskede . . var en Datter af simple, borgerlige Forældre. Gylb.Novel.II.127. Fra mit Sovekammer kan jeg beskue den botaniske Have og Hornemanns Frøken Døttre. HCAnd.Breve.I.260. (fru Gyllembourg) var en Datter af Stadsmægler og Dispakør . . Johan Buntzen. BiogrLeks.VI. 401. (nu kun dial.) i udtr. som (få) en ung datter, (få) en datter, en lille pige. vor Moor er bleven forløst med en ung Datter. Holb.Bars.I.1. Fejlb.I.178. (nu især jy. ell. gldgs.) som andet led i (ugifte) kvinders efternavn, hvor faderens fornavn er første led. Zille Hans Dotter. Holb.Skiemt. E6 r . Kirstine Hansdatter (hed) den forrige, afdøde Ejerinde (af gården).Goldskm. II.111. Næste Søndag lyste Præsten til Ægte for Ungkarl Niels Nielsen . . og Pigen Line Christensdatter. Aakj.B.171. Fejlb. ordspr. (foræld.): Datter farer gærne i Moders Særk (dvs.: vil gerne efterligne sin moder). Mau.1251. jf. Ez.16.44. Den, der vil have Datteren, må holde gode Miner med Moderen. Mau.I.1257.",3-pige el. kvinde som man er far el. mor til,exact
datter,noun,"2. 3 ) (nu l. br.) kvindelig efterkommer. * Du skyldfri Søn af Davids Datter (dvs.: Maria), | Ved dig vort tabte Held skal vindes atter. SalmHus.133.3. Vi ere Alle Adams Sønner og Evas Døtre, ere sene til Dyd, men snare til Last. Mau.I.122(jf. Evadatter ).",2-kvindelig efterkommer,exact
